stid,region,admin,year,quarter,temp_b_adj,salinity_b_adj,pH_b_adj,DO_b_adj,COD_b_adj,NH3-N_b_adj,NO2-_b_adj,NO3-_b_adj,DIN_b_adj,TN_b_adj,DIP_b_adj,TP_b_adj,SAS_b_adj,SS_b_adj,Chla_b_adj,time_num
CJ2617,Jeju,Hallim,2018,3,1.258,-0.640,0.071,-0.625,0.652,-4.994,-0.968,-25.083,-31.045,-16.833,-7.717,-3.925,-61.167,-3.607,2.842,2018.500
CJ2617,Jeju,Hallim,2018,4,2.022,-0.271,-0.482,-0.607,0.042,14.990,5.942,-5.914,15.021,-46.030,-2.114,-2.857,-37.556,0.526,-0.351,2018.750
CJ2617,Jeju,Hallim,2019,1,-1.518,0.262,0.003,1.055,-0.448,-1.735,0.226,12.445,10.943,-37.958,1.121,1.159,-18.475,-2.505,-0.019,2019.000
CJ2617,Jeju,Hallim,2019,2,-1.907,0.506,-0.007,2.811,-0.238,-5.786,-0.091,-19.143,-25.020,-9.182,-1.709,1.988,-52.617,2.128,-0.442,2019.250
CJ2617,Jeju,Hallim,2019,3,0.868,-0.600,-0.059,-0.275,1.912,-5.114,0.092,-45.123,-50.145,27.207,5.743,6.335,108.263,-8.127,-0.388,2019.500
CJ2617,Jeju,Hallim,2019,4,3.962,-0.161,0.008,-0.387,0.062,-0.020,-1.148,-24.024,-25.189,9.450,-4.124,-0.877,-101.376,-1.964,0.809,2019.750
CJ2617,Jeju,Hallim,2020,1,-2.178,0.382,0.083,0.055,-0.448,2.035,0.896,20.385,23.323,9.322,2.051,6.959,22.825,-2.055,-0.279,2020.000
CJ2617,Jeju,Hallim,2020,2,-1.519,0.022,0.180,-0.040,-0.152,-4.916,-0.159,-15.770,-20.842,-48.390,-2.576,-1.483,-23.312,-5.215,0.292,2020.250
CJ2617,Jeju,Hallim,2020,3,6.423,-1.254,0.243,-0.269,-0.068,13.954,-2.651,-50.323,-39.020,-32.912,-8.399,-3.962,-141.237,-6.872,1.618,2020.500
CJ2617,Jeju,Hallim,2020,4,2.003,0.216,0.183,-2.759,0.262,11.984,0.649,-10.773,1.860,47.548,3.341,5.058,-43.767,-5.872,-0.332,2020.750
CJ2617,Jeju,Hallim,2021,1,-2.872,0.833,0.076,0.937,-0.178,2.792,0.206,-6.923,-3.924,-3.971,-0.892,-1.150,-17.776,17.432,-0.167,2021.000
CJ2617,Jeju,Hallim,2021,2,-1.702,0.590,0.001,0.305,-0.398,-4.154,0.332,13.017,9.195,-41.623,0.983,0.195,30.733,23.223,-0.558,2021.250
CJ2617,Jeju,Hallim,2021,3,2.729,-1.583,0.086,0.414,0.510,-0.733,0.465,-6.378,-6.661,-14.464,-2.931,-1.392,-47.581,-2.220,-0.046,2021.500
CJ2617,Jeju,Hallim,2021,4,-0.315,0.466,-0.050,0.003,-0.551,5.523,1.405,29.201,36.134,-49.366,6.254,4.210,9.314,5.262,-0.021,2021.750
CJ2617,Jeju,Hallim,2022,1,-2.958,0.262,0.003,0.345,0.922,-4.715,-0.634,-19.785,-25.127,1.582,4.721,4.759,21.385,6.345,-0.099,2022.000
CJ2617,Jeju,Hallim,2022,2,-2.387,0.504,0.008,0.139,1.571,-1.882,-0.774,-1.662,-4.321,-95.224,-1.624,-2.938,14.602,-8.181,-0.094,2022.250
CJ2617,Jeju,Hallim,2022,3,5.822,-1.598,-0.037,-1.745,-0.118,0.785,-0.934,0.315,0.173,-27.818,-2.279,-5.041,31.585,0.445,-0.099,2022.500
CJ2617,Jeju,Hallim,2022,4,0.663,0.551,-0.127,-1.394,1.061,0.262,-0.388,16.879,16.848,3.973,4.761,4.997,51.642,-9.090,0.094,2022.750
CJ2617,Jeju,Hallim,2023,1,-3.532,0.513,0.276,0.617,0.092,5.542,2.956,32.857,41.356,8.019,5.338,5.300,48.614,60.832,-0.437,2023.000
CJ2617,Jeju,Hallim,2023,2,-1.672,0.627,0.096,1.272,0.251,1.400,-0.591,-13.112,-12.306,-55.356,-0.432,0.420,12.592,8.665,0.480,2023.250
CJ2617,Jeju,Hallim,2023,3,8.863,-1.246,-0.872,-1.341,0.351,-4.522,-1.874,-46.712,-53.111,-56.354,-7.574,-3.678,-93.598,-10.031,-0.154,2023.500
CJ2617,Jeju,Hallim,2023,4,-0.841,0.882,-0.004,-0.132,-0.979,-0.311,0.692,15.450,15.822,-48.270,4.858,4.229,45.421,-8.803,-0.323,2023.750
CJ2617,Jeju,Hallim,2024,1,-2.048,0.449,0.008,0.363,0.122,-2.090,1.212,33.206,32.321,22.000,4.526,2.193,46.304,-0.264,0.129,2024.000
CJ2617,Jeju,Hallim,2024,2,-3.801,0.902,0.056,0.168,-0.499,-2.951,0.372,10.870,8.282,-42.130,3.648,4.469,45.651,37.097,-0.623,2024.250
CJ2617,Jeju,Hallim,2024,3,4.852,-1.611,0.008,-1.167,-0.308,-4.050,-0.258,9.816,5.501,6.600,-6.914,-4.907,31.484,-1.614,-0.171,2024.500
CJ2617,Jeju,Hallim,2024,4,2.464,0.351,-0.162,0.550,-0.042,-2.306,0.154,9.201,7.059,-25.673,1.186,-0.015,-19.698,8.225,-0.168,2024.750
CK2401,South,Yeosu,2014,1,-7.657,0.810,0.183,2.592,-0.060,-15.037,-8.172,-7.813,-31.119,-19.579,-1.997,-7.536,-202.636,-3.421,6.018,2014.000
CK2401,South,Yeosu,2014,2,-0.646,0.799,0.062,0.115,-0.018,-11.355,-10.275,-41.358,-62.888,53.855,-7.907,-11.124,-142.931,0.307,1.907,2014.250
CK2401,South,Yeosu,2014,3,5.263,-0.594,-0.035,-3.441,0.217,-13.275,18.968,41.529,47.221,305.793,-1.181,1.807,451.985,0.573,-1.258,2014.500
CK2401,South,Yeosu,2014,4,4.686,-0.816,-0.038,-1.027,-0.661,-15.639,53.661,23.083,61.014,101.133,4.810,1.026,280.496,-3.410,-0.944,2014.750
CK2401,South,Yeosu,2015,1,-8.295,0.672,0.109,2.101,-0.573,-13.536,-8.217,-25.645,-47.397,-18.184,-6.432,-6.156,-339.447,-2.558,4.051,2015.000
CK2401,South,Yeosu,2015,2,-0.355,-0.298,0.039,-0.109,-0.163,-4.936,-6.217,-19.545,-30.697,82.916,-8.132,-5.956,-176.747,3.742,0.431,2015.250
CK2401,South,Yeosu,2015,3,4.800,-0.492,-0.184,-3.248,0.013,-7.638,-7.028,-17.481,-32.042,3.625,-7.861,-4.415,301.275,-6.684,2.264,2015.500
CK2401,South,Yeosu,2015,4,1.723,-1.150,-0.007,0.452,0.740,29.463,7.828,5.787,42.981,121.021,5.003,-0.036,91.264,-4.221,-1.202,2015.750
CK2401,South,Yeosu,2016,1,-7.460,0.178,0.216,3.022,-0.987,-4.038,-7.328,10.419,-0.942,116.425,-1.661,-3.815,-131.925,-4.884,1.024,2016.000
CK2401,South,Yeosu,2016,2,2.531,-0.009,-0.111,-1.327,-0.555,20.659,3.350,41.847,65.869,21.841,-0.419,1.567,219.417,9.464,-0.391,2016.250
CK2401,South,Yeosu,2016,3,3.403,0.110,-0.227,-3.928,-0.610,14.863,19.628,34.487,68.981,199.821,13.503,44.264,381.364,-10.021,1.458,2016.500
CK2401,South,Yeosu,2016,4,1.785,-0.618,-0.001,-0.069,-0.753,-6.836,24.983,10.155,28.303,-9.584,-2.932,-6.656,-106.247,-4.858,-2.009,2016.750
CK2401,South,Yeosu,2017,1,-5.214,0.624,0.092,2.163,0.249,-11.339,-7.659,-11.537,-30.526,-17.427,7.870,3.466,-126.714,-3.660,-0.104,2017.000
CK2401,South,Yeosu,2017,2,-2.013,0.884,0.066,0.851,-0.276,-15.265,-5.971,-20.958,-42.195,-84.088,-8.528,-9.977,-195.427,-7.045,-0.135,2017.250
CK2401,South,Yeosu,2017,3,9.897,-0.786,-0.024,-2.379,0.324,-10.565,-2.201,-34.608,-47.375,17.302,3.252,6.083,196.543,2.805,-1.195,2017.500
CK2401,South,Yeosu,2017,4,1.970,-0.282,0.066,-1.828,0.063,-7.728,-0.748,-15.241,-23.712,-59.695,7.209,-7.495,-68.665,-6.634,-0.936,2017.750
CK2401,South,Yeosu,2018,1,-6.802,0.776,0.089,0.102,0.126,-10.868,-6.903,58.911,41.136,10.659,9.004,4.985,60.885,2.553,-1.470,2018.000
CK2401,South,Yeosu,2018,2,-0.673,0.564,0.116,0.981,-0.206,-4.395,-2.481,-24.728,-31.605,-64.058,-11.378,-7.647,-238.497,4.905,-0.325,2018.250
CK2401,South,Yeosu,2018,3,10.865,-0.808,0.079,-1.009,0.077,0.394,-8.917,-31.945,-40.467,-73.724,-7.432,-8.866,-171.217,4.442,-0.209,2018.500
CK2401,South,Yeosu,2018,4,2.778,0.056,0.079,-0.288,-0.344,14.632,-4.753,-4.949,4.946,-14.301,-1.846,-2.695,-56.095,-5.917,-1.550,2018.750
CK2401,South,Yeosu,2019,1,-6.317,0.820,0.273,2.882,0.920,-7.017,-9.632,-31.003,-47.649,-47.179,-8.367,1.414,-352.746,0.179,-0.372,2019.000
CK2401,South,Yeosu,2019,2,-1.122,0.376,0.089,1.162,0.076,-16.398,-8.783,-14.719,-39.894,-69.361,-6.616,-9.235,-132.925,-7.337,-0.270,2019.250
CK2401,South,Yeosu,2019,3,4.073,-0.310,-0.117,-1.838,1.630,9.223,-4.362,-18.283,-13.419,-65.699,4.413,4.854,213.834,-3.221,-0.992,2019.500
CK2401,South,Yeosu,2019,4,2.179,-0.724,0.133,0.321,-0.769,-9.424,4.694,-7.000,-11.732,-82.862,-3.794,-11.017,-257.308,-4.482,0.979,2019.750
CK2401,South,Yeosu,2020,1,-7.341,0.536,0.033,3.081,-0.839,-2.824,-3.936,42.320,35.558,-6.642,5.196,-0.757,-148.578,-3.682,-1.081,2020.000
CK2401,South,Yeosu,2020,2,-2.671,0.746,0.043,1.461,-0.669,30.226,-7.486,-29.490,-6.752,-39.372,-3.294,2.433,-167.198,11.498,-1.001,2020.250
CK2401,South,Yeosu,2020,3,0.309,0.236,-0.307,-3.209,-0.369,-16.144,12.984,133.960,130.798,118.448,19.276,19.143,784.802,-3.432,0.299,2020.500
CK2401,South,Yeosu,2020,4,0.879,-0.624,0.203,0.651,-0.369,11.576,-1.156,-28.460,-18.042,-48.302,-6.244,-8.477,-252.208,-8.632,0.079,2020.750
CK2401,South,Yeosu,2021,1,-6.410,0.498,0.046,2.522,0.873,-12.758,-9.588,-26.491,-48.832,-82.625,-8.701,-5.975,-293.365,-3.384,-0.596,2021.000
CK2401,South,Yeosu,2021,2,1.120,0.568,-0.054,-0.828,-0.377,13.062,1.472,-0.581,13.958,16.825,1.239,5.885,101.875,19.816,0.084,2021.250
CK2401,South,Yeosu,2021,3,3.034,-0.070,-0.414,-5.200,-0.145,45.968,13.905,59.226,119.092,72.960,22.145,19.042,825.051,6.644,-0.574,2021.500
CK2401,South,Yeosu,2021,4,0.439,-0.034,0.163,0.451,0.171,0.956,1.544,-26.240,-23.742,-59.632,-4.004,-4.537,-219.168,5.018,-0.671,2021.750
CK2401,South,Yeosu,2022,1,-10.281,0.806,0.293,3.451,1.531,-10.534,-10.106,-50.810,-71.452,-68.692,-12.304,-6.697,-506.968,0.268,0.499,2022.000
CK2401,South,Yeosu,2022,2,-0.710,-0.132,-0.294,0.092,0.013,6.562,-6.528,-9.981,-9.942,-20.975,-5.161,-2.015,-51.825,15.416,-1.206,2022.250
CK2401,South,Yeosu,2022,3,1.686,0.311,-0.341,2.445,0.429,-14.255,4.681,67.510,57.934,42.251,13.958,12.655,424.258,-5.530,-1.779,2022.500
CK2401,South,Yeosu,2022,4,2.130,-0.102,0.026,-0.158,-0.207,0.262,-8.628,-22.981,-31.342,-25.875,-0.861,0.685,-141.925,-7.284,0.004,2022.750
CK2401,South,Yeosu,2023,1,-8.385,0.432,0.259,3.591,1.127,-12.256,-9.617,-39.015,-60.897,-65.934,-8.022,-3.566,-415.177,6.242,1.931,2023.000
CK2401,South,Yeosu,2023,2,0.700,-0.052,-0.054,-0.818,0.203,24.772,0.202,9.709,34.688,-50.445,0.849,-9.195,67.055,0.916,-0.826,2023.250
CK2401,South,Yeosu,2023,3,9.855,-2.098,-0.291,-0.509,0.577,-10.676,-10.057,-40.075,-60.807,-88.414,-12.492,-14.236,-186.617,7.692,0.071,2023.500
CK2401,South,Yeosu,2023,4,2.475,-0.358,0.149,-0.569,-0.913,-3.666,16.883,20.265,33.483,-43.464,7.568,-2.576,90.133,-3.658,-1.699,2023.750
CK2401,South,Yeosu,2024,1,-5.190,0.578,-0.004,1.542,-0.247,-4.678,-6.688,44.889,33.528,-22.845,4.939,6.895,17.275,13.316,2.264,2024.000
CK2401,South,Yeosu,2024,2,0.930,-0.012,-0.074,-0.378,-0.027,12.412,-6.928,2.809,8.298,-22.765,-1.131,10.985,21.195,6.916,-0.356,2024.250
CK2401,South,Yeosu,2024,3,3.320,0.088,-0.284,-3.838,0.353,48.062,2.802,8.019,58.888,54.515,22.019,21.025,655.975,-3.384,-0.596,2024.500
CK2401,South,Yeosu,2024,4,4.710,-1.112,-0.044,-0.028,0.423,-10.018,2.782,-13.981,-21.212,-67.665,-3.551,-7.555,-102.125,-5.384,0.384,2024.750
CK2402,South,Yeosu,2014,1,-6.580,1.241,0.100,1.264,-0.274,-17.794,-9.020,-29.842,-56.653,-25.025,-9.967,-10.736,-306.117,-0.632,-1.233,2014.000
CK2402,South,Yeosu,2014,2,0.076,0.853,0.031,-0.181,-0.088,-13.567,-8.219,-36.141,-57.924,36.029,-7.148,-11.328,-63.663,5.193,-0.341,2014.250
CK2402,South,Yeosu,2014,3,6.025,-0.957,0.123,-1.022,-0.223,-9.152,5.001,6.779,2.630,321.018,-6.172,-0.649,79.906,-4.232,57.829,2014.500
CK2402,South,Yeosu,2014,4,3.211,-0.843,-0.046,-1.382,-0.594,-18.834,54.080,34.956,70.304,102.843,3.404,0.253,252.651,-4.520,-1.125,2014.750
CK2402,South,Yeosu,2015,1,-8.377,0.932,0.016,1.917,-0.791,-11.980,-5.419,25.259,7.862,26.352,-1.357,-3.332,-78.040,-1.670,0.308,2015.000
CK2402,South,Yeosu,2015,2,1.074,-0.652,0.029,-0.880,-0.221,-16.721,-4.220,7.856,-13.082,107.821,-5.086,-1.643,-59.071,8.342,1.196,2015.250
CK2402,South,Yeosu,2015,3,6.997,-0.531,0.035,-0.738,-0.458,-14.207,-7.920,-25.943,-48.167,-24.302,-7.777,-9.640,115.306,-4.795,-1.143,2015.500
CK2402,South,Yeosu,2015,4,1.527,-0.971,-0.025,-0.108,-1.088,41.093,7.080,16.657,64.833,135.698,7.823,-1.240,183.506,-5.495,-2.023,2015.750
CK2402,South,Yeosu,2016,1,-8.467,0.332,0.266,2.537,-0.811,1.820,-6.219,36.459,32.062,140.352,-0.357,-3.732,-15.640,5.930,-0.962,2016.000
CK2402,South,Yeosu,2016,2,0.403,0.132,0.006,0.827,-1.181,-17.580,-5.319,-24.341,-47.338,-91.348,-6.657,-12.332,-143.240,7.030,-3.182,2016.250
CK2402,South,Yeosu,2016,3,7.536,-0.167,-0.179,-2.141,-0.548,38.233,-0.819,-27.641,9.776,-1.471,12.052,10.572,115.737,-4.907,-2.731,2016.500
CK2402,South,Yeosu,2016,4,-0.141,-1.345,-0.014,0.261,-0.675,0.447,27.781,26.860,55.090,34.706,1.662,-1.324,49.614,-6.244,-4.000,2016.750
CK2402,South,Yeosu,2017,1,-8.623,0.649,0.115,2.502,0.382,-12.137,-6.900,-8.603,-27.637,-75.922,5.013,-4.940,-186.804,-2.345,-1.313,2017.000
CK2402,South,Yeosu,2017,2,-1.041,1.015,-0.014,0.311,-0.565,-18.353,-5.439,-29.430,-53.220,-71.194,-8.028,-6.424,-81.466,-3.494,-1.340,2017.250
CK2402,South,Yeosu,2017,3,9.846,-0.927,0.121,-1.201,0.212,-16.507,-2.579,-30.341,-49.424,2.719,3.662,1.822,40.817,-5.357,-0.251,2017.500
CK2402,South,Yeosu,2017,4,0.083,-0.018,-0.014,-2.983,-0.681,-3.840,0.291,-1.611,-5.168,-56.198,8.353,-3.362,-53.000,-6.570,-2.222,2017.750
CK2402,South,Yeosu,2018,1,-9.619,0.607,0.104,-0.932,0.586,-15.884,-4.360,29.966,9.724,-31.087,5.984,2.583,-65.409,-2.070,-0.885,2018.000
CK2402,South,Yeosu,2018,2,-0.654,0.943,0.061,0.219,-0.268,25.823,-1.479,-16.371,7.976,-17.171,-6.658,-7.848,-83.283,2.093,-2.181,2018.250
CK2402,South,Yeosu,2018,3,9.916,-0.387,-0.009,-1.831,6.642,19.853,-5.119,-21.041,-6.304,-44.541,-0.748,0.302,55.857,7.323,-3.271,2018.500
CK2402,South,Yeosu,2018,4,1.347,0.029,0.045,-0.628,-0.318,6.343,2.270,17.127,25.743,-35.312,1.383,-0.630,2.056,-6.795,-2.263,2018.750
CK2402,South,Yeosu,2019,1,-7.140,0.911,0.210,2.134,0.176,-15.084,-8.090,-26.232,-49.403,-80.915,-6.557,-4.666,-269.747,-1.232,-1.843,2019.000
CK2402,South,Yeosu,2019,2,-1.620,0.581,0.100,1.334,0.256,-19.284,-7.750,-23.522,-50.563,-83.055,-9.067,-9.256,-223.177,-3.282,-2.483,2019.250
CK2402,South,Yeosu,2019,3,6.837,-0.981,-0.155,-3.058,-0.038,34.203,-3.230,-6.153,24.823,14.188,7.583,14.310,238.096,-5.845,-1.813,2019.500
CK2402,South,Yeosu,2019,4,1.789,-1.505,0.016,0.131,-0.455,-8.823,-7.089,-38.600,-54.510,3.816,-9.238,1.996,-310.896,-6.494,0.400,2019.750
CK2402,South,Yeosu,2020,1,-9.288,0.720,0.008,-1.000,-0.772,-6.869,-0.828,43.073,35.378,34.255,6.000,3.662,-23.227,2.406,-3.687,2020.000
CK2402,South,Yeosu,2020,2,-0.811,0.525,-0.024,2.811,1.225,-17.943,-8.099,-37.870,-63.920,-54.994,-8.678,-3.954,-170.586,-4.344,0.260,2020.250
CK2402,South,Yeosu,2020,3,0.889,0.375,-0.234,-2.799,-0.505,-16.593,20.461,126.780,130.650,89.206,21.732,19.016,730.814,0.156,-2.380,2020.500
CK2402,South,Yeosu,2020,4,-0.815,-0.533,0.057,0.975,-0.469,11.024,3.962,-10.839,4.149,7.751,-0.189,0.734,-57.061,-3.719,-1.718,2020.750
CK2402,South,Yeosu,2021,1,-7.277,0.922,-0.194,1.547,-0.421,-16.580,-4.609,28.919,7.732,-33.308,1.903,5.988,-43.820,8.630,-2.552,2021.000
CK2402,South,Yeosu,2021,2,1.497,0.629,-0.065,-0.918,-0.218,-4.907,-1.620,-10.143,-16.667,-16.502,-5.577,-0.240,-70.594,7.105,0.677,2021.250
CK2402,South,Yeosu,2021,3,7.519,-1.055,-0.144,-3.579,-0.115,102.847,19.481,17.360,139.690,63.216,14.632,17.836,676.184,9.806,-1.420,2021.500
CK2402,South,Yeosu,2021,4,0.399,-0.215,0.076,-0.279,-0.435,-9.663,2.791,-20.260,-27.130,-57.924,-3.318,-4.114,-122.596,-3.644,-2.140,2021.750
CK2402,South,Yeosu,2022,1,-8.131,1.155,0.136,2.111,0.785,-8.953,-5.019,21.960,7.990,-37.294,0.762,-1.024,-82.986,10.156,-2.900,2022.000
CK2402,South,Yeosu,2022,2,-1.483,0.239,-0.195,0.052,0.242,-6.107,-2.520,5.157,-3.467,-37.902,-6.377,-1.140,-55.294,15.905,-2.003,2022.250
CK2402,South,Yeosu,2022,3,4.516,0.523,-0.119,2.739,0.152,15.633,0.881,-9.341,7.276,28.429,12.352,12.872,164.537,-9.207,-3.531,2022.500
CK2402,South,Yeosu,2022,4,1.237,0.029,0.005,-0.578,-0.288,3.393,-8.020,-21.743,-26.467,-38.402,-5.377,1.460,-198.794,-4.395,-1.563,2022.750
CK2402,South,Yeosu,2023,1,-7.193,0.779,0.205,1.702,1.162,-16.257,-8.900,-27.543,-52.697,-69.682,-7.237,-4.160,-259.824,-0.195,-0.133,2023.000
CK2402,South,Yeosu,2023,2,0.917,0.019,0.005,-0.108,0.372,-4.087,-2.310,3.797,-2.587,-28.042,-5.807,-6.920,-70.494,-2.695,-0.803,2023.250
CK2402,South,Yeosu,2023,3,9.533,-2.058,-0.424,-1.803,0.289,-8.660,-7.309,-15.421,-31.388,-75.418,-6.467,-9.612,49.200,13.230,-0.542,2023.500
CK2402,South,Yeosu,2023,4,2.233,-0.208,0.136,-0.793,-0.741,-3.210,18.181,21.679,36.652,-17.688,7.883,-1.172,193.420,-6.270,-2.772,2023.750
CK2402,South,Yeosu,2024,1,-5.803,0.469,0.065,2.222,-0.508,-11.987,-6.270,26.047,7.793,-33.242,-1.157,2.840,-65.364,3.205,1.597,2024.000
CK2402,South,Yeosu,2024,2,0.033,0.372,0.056,0.377,0.649,-7.480,-6.439,-2.511,-16.438,-53.248,-7.647,1.958,-107.520,6.030,-1.582,2024.250
CK2402,South,Yeosu,2024,3,5.011,-0.053,-0.236,-0.172,0.006,80.826,0.400,17.726,98.964,92.393,25.604,28.443,562.551,0.780,-0.515,2024.500
CK2402,South,Yeosu,2024,4,2.603,-1.578,-0.034,1.147,0.609,-12.480,-1.529,-12.931,-26.938,-49.608,-5.137,-1.242,-242.540,-2.870,4.578,2024.750
CK2403,South,Yeosu,2014,1,-4.980,0.751,0.095,1.541,2.467,-9.949,-5.007,-21.688,-36.738,-51.057,-1.925,-6.292,-127.789,-4.047,0.955,2014.000
CK2403,South,Yeosu,2014,2,-0.338,0.648,0.072,0.390,-0.052,-0.869,-0.441,-31.712,-33.016,63.175,-5.780,-5.070,-118.341,13.272,0.441,2014.250
CK2403,South,Yeosu,2014,3,6.018,-0.878,0.133,-0.716,-0.596,-10.229,-2.029,-21.304,-33.557,25.898,-7.728,-11.978,-0.991,-2.267,-0.621,2014.500
CK2403,South,Yeosu,2014,4,3.242,-0.870,-0.023,-0.422,-0.551,-9.269,33.716,-20.473,3.981,56.988,-2.623,-0.707,113.512,-2.626,-0.309,2014.750
CK2403,South,Yeosu,2015,1,-4.658,0.476,0.008,1.652,-0.733,-6.170,-2.697,20.649,11.787,113.562,0.263,0.567,-19.695,-0.229,0.761,2015.000
CK2403,South,Yeosu,2015,2,0.352,-0.062,0.032,-0.400,-0.562,86.631,-1.641,9.288,94.184,114.475,-1.580,-2.670,5.559,6.372,-0.459,2015.250
CK2403,South,Yeosu,2015,3,3.412,-0.256,-0.126,-2.586,-0.694,-3.670,6.147,14.310,16.890,44.149,0.906,2.604,286.152,-0.631,-0.159,2015.500
CK2403,South,Yeosu,2015,4,3.162,-1.346,0.014,0.304,-0.734,6.530,4.647,-10.790,0.290,107.849,-2.094,6.304,13.152,-0.131,-0.639,2015.750
CK2403,South,Yeosu,2016,1,-5.198,0.226,0.238,2.192,-0.983,-0.570,-4.197,44.749,39.987,-21.938,2.163,-2.633,63.505,5.971,-0.679,2016.000
CK2403,South,Yeosu,2016,2,0.642,0.276,-0.042,0.082,-1.133,2.530,1.503,-21.651,-17.713,-37.238,-6.537,-5.333,-25.095,2.871,-0.729,2016.250
CK2403,South,Yeosu,2016,3,2.822,-0.090,-0.213,-3.892,-0.581,-4.769,-4.684,-50.973,-60.519,9.488,-1.323,2.993,348.012,3.374,-0.039,2016.500
CK2403,South,Yeosu,2016,4,2.402,-0.730,0.007,-0.242,-0.591,3.231,2.516,-13.973,-8.219,16.788,-3.723,-3.407,-69.188,5.774,-1.409,2016.750
CK2403,South,Yeosu,2017,1,-5.108,0.333,0.109,2.256,0.355,-3.210,-5.660,-50.269,-59.137,-62.174,2.130,-2.329,-259.811,-0.632,1.781,2017.000
CK2403,South,Yeosu,2017,2,-1.458,0.420,0.047,0.358,-0.651,-10.199,4.496,12.427,6.741,-35.112,-2.623,-6.207,-39.798,-1.376,-0.589,2017.250
CK2403,South,Yeosu,2017,3,4.762,-0.229,-0.079,-2.603,0.140,-9.019,11.742,-17.653,-14.922,3.041,2.994,0.666,245.215,-5.025,-1.309,2017.500
CK2403,South,Yeosu,2017,4,1.842,0.148,-0.088,-2.210,-0.462,-7.949,2.249,66.198,60.514,-17.525,11.410,2.370,128.879,-6.328,-1.079,2017.750
CK2403,South,Yeosu,2018,1,-5.008,0.279,0.030,0.710,-0.187,-2.041,-5.902,25.222,17.278,-26.580,6.526,-0.475,31.512,-2.935,0.681,2018.000
CK2403,South,Yeosu,2018,2,0.082,0.470,0.117,0.718,0.239,6.811,-0.964,-47.473,-41.619,-50.732,-8.703,-5.957,-128.138,7.374,-0.989,2018.250
CK2403,South,Yeosu,2018,3,9.802,-0.990,0.047,-0.472,0.539,8.821,-6.684,-49.573,-47.429,-48.692,-8.923,-10.827,-120.968,-5.626,4.701,2018.500
CK2403,South,Yeosu,2018,4,3.022,-0.097,0.009,-0.634,-0.355,-5.310,0.130,22.201,17.023,-32.334,1.360,0.871,30.359,-5.102,-0.489,2018.750
CK2403,South,Yeosu,2019,1,-5.428,0.386,0.238,2.062,1.087,8.390,-7.177,-57.491,-56.273,-60.768,-8.867,-2.623,-298.625,0.621,1.081,2019.000
CK2403,South,Yeosu,2019,2,-0.538,0.184,0.084,0.904,0.376,-11.330,-0.713,-29.340,-41.370,-102.281,-5.434,-5.496,-144.788,-3.581,-0.639,2019.250
CK2403,South,Yeosu,2019,3,2.642,-0.124,-0.122,-1.638,1.267,-10.970,2.893,32.429,24.357,43.182,8.833,16.407,193.305,1.871,1.061,2019.500
CK2403,South,Yeosu,2019,4,2.212,-1.233,0.024,0.361,-0.317,-0.758,3.311,-51.366,-48.801,-25.889,-6.945,-2.905,-181.345,-6.970,0.841,2019.750
CK2403,South,Yeosu,2020,1,-8.028,0.167,0.074,1.881,-0.457,-8.998,-3.759,7.134,-5.611,28.141,3.165,4.725,-24.465,-1.020,0.141,2020.000
CK2403,South,Yeosu,2020,2,-1.758,0.463,-0.034,2.335,0.401,10.452,-3.742,-34.354,-27.635,-40.856,-5.779,-6.041,-194.112,-1.273,-0.739,2020.250
CK2403,South,Yeosu,2020,3,-0.688,0.603,-0.014,-1.195,0.021,0.972,5.528,121.666,128.175,84.864,19.921,14.819,286.008,-1.223,-1.159,2020.500
CK2403,South,Yeosu,2020,4,-0.168,-0.273,0.034,0.611,-0.187,-4.298,-2.089,3.724,-2.661,17.241,1.025,2.435,-1.785,5.330,0.061,2020.750
CK2403,South,Yeosu,2021,1,-5.038,0.326,-0.162,1.662,-0.463,-10.970,-2.207,8.479,-4.693,13.442,0.493,5.377,-37.135,0.721,-0.769,2021.000
CK2403,South,Yeosu,2021,2,-0.838,0.703,0.006,0.705,-0.279,-8.668,-2.072,-42.794,-53.525,-87.986,-9.109,-7.781,-207.082,-1.423,-0.369,2021.250
CK2403,South,Yeosu,2021,3,2.822,-0.017,-0.024,-2.095,-0.139,27.332,-4.872,46.306,68.775,20.394,6.811,1.029,245.968,0.777,-0.879,2021.500
CK2403,South,Yeosu,2021,4,-0.038,0.293,-0.024,-3.745,-0.599,-3.918,-1.322,59.576,54.355,45.424,10.061,9.329,84.908,1.527,-0.979,2021.750
CK2403,South,Yeosu,2022,1,-4.718,0.590,0.167,1.788,0.959,-5.869,-4.384,17.627,7.281,-7.512,0.377,0.393,-44.788,-1.526,-0.839,2022.000
CK2403,South,Yeosu,2022,2,-1.128,-0.134,-0.272,0.652,0.127,-5.670,1.003,-16.651,-21.213,-22.238,-6.537,-3.333,-108.695,10.671,-0.859,2022.250
CK2403,South,Yeosu,2022,3,-0.858,0.583,-0.124,-1.695,0.091,3.032,3.528,77.806,84.375,93.314,12.791,13.019,190.518,-4.723,-1.169,2022.500
CK2403,South,Yeosu,2022,4,2.502,-0.054,-0.032,-1.038,-0.113,8.930,-0.697,3.549,11.887,24.062,4.263,9.867,31.405,-2.429,-0.509,2022.750
